mRNA,max,min
RNF208,5.806919471594523,0.40195806641377313
KLK12,6.386291910469695,0.0
SLC4A9,1.8913802996632063,0.0
SLC23A3,2.810833802267261,0.0
FOXS1,6.025879273023259,0.033792988849303096
PTPRS,5.1335594159613205,0.11742908358689448
MACC1,5.481143915843218,0.040120917200877466
CNDP1,2.5754091526089447,0.0
GDF15,9.204822982588041,0.1611782500798127
SLITRK1,1.4536492660432911,0.0
C10orf82,3.8064065536755547,0.0
PRR11,4.410822736719593,0.28652634308721625
PDK4,8.631191246077215,0.12525433903146602
IL17RE,5.247718687206457,0.23842002607895996
HLA-DRB5,10.191677009872073,1.1382902337799115
IRX2,6.661602826394765,0.0
SLC12A5,1.8300524562715617,0.0
BMPR1B,3.9274413927301297,0.0033143885066770126
CRACR2B,5.238561420874119,0.21499513461492328
KRT75,3.9896022670319367,0.0
PTPN3,4.21063822838015,0.06832686143450553
SPIB,8.089064828110413,0.0
BEX3,6.912187572804805,1.2109498726992693
CYP2W1,8.445529736080246,0.0
PIR,4.741450806552951,0.6145685119642088
GNG4,7.3815853445989,0.0093471722592526
HCLS1,6.0675870927990365,0.4789200482286573
ITPR2,4.530576446079405,0.24366908096686268
NLRP11,2.2948706718614225,0.0
SELL,6.921586286363415,0.3423271731066474
PCDHGA6,1.6522340729092373,0.0
CCL28,6.320997256358282,0.07025192182044421
POSTN,8.258460978311824,1.0075543361382735
FBN2,2.6145685119642086,0.006764781878422359
CNR2,3.392193757903828,0.0
MYO1D,6.834105668458109,1.9994949683499936
CSF2RB,7.470452266150634,0.3671473746579443
EPPK1,4.436694887552877,0.045862297908687955
TOX3,4.988752843982995,0.002882508533121365
FBXO32,7.162231188273202,0.6396952333995822
HOXC13,4.154639912554693,0.0
STC2,4.7588201603818865,0.07778988864366763
HLA-DMB,6.180869903386073,0.46089979718753193
RBP1,6.544644570962853,0.23413339561248245
MYH8,2.8139555864765233,0.0
CNTN6,2.0692897127155345,0.0
VIPR2,3.2361864437110337,0.0
KREMEN1,7.339287954792966,0.6978627622537061
MPP2,3.6825171165402777,0.04670058674162228
ERBB3,8.108671855045825,0.17043786850810766
CCNB1,6.245535593461777,0.805870243478459
OTC,6.4552548782266825,0.0
SGCA,5.589685598522307,0.022616379067348556
GJA1,7.570972884589369,1.3769571144777275
FAM163B,1.4714476163773913,0.0
ATP1B1,9.796049183489496,3.5858639034626885
TCIM,7.310870853310886,1.0777215387660812
SLC4A4,5.670211511871643,0.03139519627553432
TMEM229A,3.9638162610724934,0.0
MMRN1,4.262666171046608,0.023752135898994976
SOX12,5.549475114576871,0.8802545132819338
TNFSF14,2.677981733854701,0.031959741397545
HID1,7.500959759553092,0.5390347029707543
TRPM3,1.0243196791954128,0.0
HCK,4.75676178769482,0.6270464593924086
CLDN18,10.934327041066686,0.027861775354509576
TMEM40,5.932892674101491,0.0
RHOV,6.932518320949562,0.062259894470126094
FBLN2,6.881760045449595,0.13802804476676123
BIRC5,5.72767272527881,0.087598617923621
KPNA7,5.074449775759025,0.0
KRTCAP3,6.7815682334651735,0.2617113288766852
COL8A1,5.586095172699666,0.09207209450292904
LNP1,3.3745804770385206,0.22366967138824592
WNT4,4.606868577454779,0.01378381543309969
CYP11A1,1.552868871011303,0.0
PLCXD3,3.5992582753483804,0.0
CYP1B1,5.804815090183507,0.004609253252589672
HRH3,2.229126432613278,0.0
MSX2,7.288125046721649,0.0076260923761779465
BTBD11,4.293157095534833,0.02587927302325896
FERMT1,7.102306442081837,0.14274017211608214
H4C9,7.457840498154407,0.8217102150346742
GBP4,8.797557129311915,0.7268312170324931
PKP1,8.569410582176564,0.0
PTGS2,6.465228444013051,0.18142064028014165
FAT1,6.620413393965087,1.5457213111303951
ROR2,4.528171209309602,0.0486547018403464
SPRR3,14.141038085560762,0.0
PRAME,6.81245586800683,0.0
NPAS4,1.7948109287336091,0.0
DOC2A,3.345751185909494,0.0
NR3C2,4.040261223064435,0.04725917547801282
FAM166B,1.474098531251454,0.0
SPRR4,3.9428897918187937,0.0
CD48,4.868029857709493,0.06626144226872127
MUC1,9.335188005874544,0.39319651187040616
IGSF3,4.299801462275442,0.08664791275518828
GBP1,7.438968125007178,0.8887724677424417
DHCR7,6.764076728747568,1.4656610849414244
GALNT13,3.197189166127753,0.0
TMEM158,6.029821684437389,0.8436623162910588
SERPINF2,6.75724331541142,0.050745463581398975
PSAT1,7.048615471104863,0.32031137090704137
PAQR9,0.6839209808093251,0.0
NUPR1,3.9992604292603504,0.01249716268290215
REEP2,3.991372183503359,0.02687086472474519
UGT1A6,3.4417623240974233,0.0
FGF19,7.910859155964041,0.0
IGFBP1,6.700801733683996,0.0
SPOCD1,2.6099203993655484,0.0
FABP4,7.701358450032391,0.023610215182645337
GDF5,1.1979911657351339,0.0
PTK7,6.645017092082128,0.6365434213518011
KCNA6,3.2471680003747725,0.0
DCAF12L1,2.3866454270302824,0.0
SLC9A4,5.636293995255161,0.0
FEZ1,3.2689583159336357,0.09653174269362867
LDHD,5.482380428188678,0.07052672087668242
SULT1C4,5.83513835936034,0.03534238079219708
C1orf115,6.447435382703141,0.33651191551276205
BEND7,3.3573549401297393,0.04306447866493742
PCLO,6.270891439371906,0.0
UGT2B15,6.3568392779954195,0.0
SCN9A,2.6021242703712577,0.003746139232894637
APLNR,6.284658484362356,0.3252712707959596
MRC1,5.2700878438289935,0.15224833075742006
TRPV6,2.8900380495671087,0.0
CLEC4M,0.6222744313631227,0.0
ASS1,9.391150342981806,0.546067180450209
TIMP1,11.498828717524388,3.774713276050263
GAPT,4.453168550978217,0.013355058669067579
ACSL5,8.233008438929547,0.9403547115332932
DUSP4,6.599048453580198,0.540919995427696
H2AC6,7.131214934204079,1.2473199349798196
CKS2,8.491205341159835,2.0122110839508744
SIGLEC1,4.754508076911283,0.08719124956262302
PCDHB8,3.4955288849967916,0.0
LMTK3,3.553483385243403,0.12379860846262165
CCR1,4.793927086862623,0.21809917437014498
GLIS1,2.76678595374724,0.0
ABI3BP,6.055527564358682,0.1194225826478845
RASGRF1,3.886052580483443,0.00963381939726868
HBEGF,5.761883612365518,0.8070251254986439
HGD,5.811124187147738,0.0
RNASE6,6.712049576824325,0.5978886751654264
RND2,3.5950500616411953,0.00992040959306388
IGF2BP1,6.15665751110345,0.0
PCDHGB6,2.351486992336479,0.0
P2RY2,3.3992394663721868,0.03773362744651491
CA2,10.213300373938711,0.8449479975978372
HBG2,2.0127831846982898,0.0
ADH1A,5.775277097421571,0.0
RASSF2,6.947302632259267,0.41727194534352985
SLC2A1,8.119203121223654,1.1933301953843043
SHD,3.101734107608038,0.0
MGAT3,5.26171884978794,0.19534759832221926
TMEM59L,3.1384868442748064,0.0
CYP2E1,4.866784369777338,0.011924948479708555
ISG20,5.0833069914379365,0.5298709091281665
CR2,6.714051771323086,0.0
ACHE,8.060587860595636,0.03773362744651491
G6PC2,0.5543432656627643,0.0
LCP1,8.925549989393556,1.3670355161550085
HS3ST3A1,3.319675733324421,0.015354834293464039
PTPRT,1.9247080083288708,0.0
SCUBE1,3.429080293522273,0.016781550233402012
CRTAC1,3.4732414152339603,0.0
OLFM4,13.706419715520262,0.0
DKK1,9.590229980810495,0.0
HTR2B,3.203295139902904,0.01249716268290215
REG1A,14.494932178766879,0.0
CYP1A2,1.2550776820054508,0.0
SORT1,5.795057787798178,1.1450252422365663
MT1M,6.660674815810321,0.0
KLHL13,4.118135429579362,0.003170442880128181
C3orf14,4.028463067778848,0.05408439284237917
RASD1,6.601925261768617,0.17376706773670664
SAA2,8.636855868199442,0.0
SOAT2,5.0265610655240245,0.0
ABCA6,1.8877202163591922,0.008200013832136128
BHLHA15,4.964564980785039,0.0
SMYD1,6.051180657831829,0.0
GIP,7.678204333930786,0.0
NAT2,5.161657961246847,0.0
ADGRG6,5.453079634064279,0.051859298835249854
BAALC,5.206721357430888,0.007195501404203766
PLA2R1,3.363829883592985,0.03534238079219708
RTN4RL1,3.5199569907988337,0.0
SLC5A5,7.820418327795969,0.0
KANK4,4.724366506527734,0.0036022366801955258
AP1M2,7.082032982250726,0.17133494739876848
MPP7,5.278787673642112,0.09572192227332565
PYGM,4.144054529633454,0.05297227481398869
MYH14,7.12818512057174,0.3297550857447468
STXBP5L,2.089125225636406,0.0
IL10RA,6.352495480357644,0.2514464315585819
AQP4,4.419565857524213,0.0
DLL3,6.625340634916107,0.0
PMAIP1,5.965585756165387,0.15911246123085834
SLC6A15,2.6409216509494327,0.0
CLIC6,6.331723128274878,0.06667476272446014
IFIT2,5.2889011320366155,0.2103888644454029
BARX1,8.196245066031311,0.0
HMCN1,3.931408862222736,0.03955955725570582
AC136428.1,7.240025188855116,0.0
RPL22L1,7.7669515513633325,2.2573124056856075
PCDHGA4,3.2135183728867243,0.0
TIMP3,8.170015167064722,1.5976026814999267
GATA5,9.121061261766606,0.0
ATP2C2,4.68215188795627,0.018634174139050975
MYB,5.1058205302927115,0.06004738366993889
CCR10,2.543842286613545,0.0174943794592725
ITGB3,3.8328697656711954,0.20301317077449996
ASPA,2.019737492179961,0.01006368334469748
ACSL6,3.075207431935025,0.0011536946163702754
TLR7,3.1625000932882874,0.0398402645317911
BST2,8.904700546132476,2.373536855755769
ZNF300,2.73558716209603,0.022474346574899225
PRSS33,6.050423335298261,0.0
FAM3D,7.423426901922027,0.0
MEIS2,4.049343245498612,0.053945424962785246
SEMA4G,5.720697092543296,0.161307263720935
S100A7,13.847705033022036,0.0
KBTBD11,4.555705740501777,0.09261339271428383
LILRA4,2.46827050368364,0.0
NMU,9.428647426774878,0.0
ATP11A,7.030055723301626,0.9054279234212846
AMOTL1,5.081714570347808,0.5025342858954956
PRNP,7.916197752174663,1.4984040659465547
AK5,2.609873133531881,0.003746139232894637
EPHB3,7.371571930442642,0.1753010339002435
FAM151A,3.980025300238734,0.0
RGS1,7.342950244848011,0.25652762689220926
CREG2,3.5965177735381566,0.0
ALDH1B1,7.854403405313543,1.9228828707188734
NTRK3,0.713431883073091,0.0
ELAPOR1,7.841351740927195,0.11169907219742026
MAPK4,3.2358189483155835,0.0
CST7,8.743573535282085,0.4288927617859157
SLC2A3,6.463521103703643,0.7627314990153589
ANXA9,5.854075462121554,0.5895717539737456
RHOB,10.02693710333157,4.301894881593103
FOXL1,4.541781200505732,0.0
CNTN1,5.906917044775152,0.0
TRIL,3.637262455221741,0.2037649660186562
ANO4,1.2832698942357825,0.0
RAPGEFL1,7.5988266938636935,0.6832922185239796
LIPH,6.610731062738843,0.03927879535136758
CDK6,8.456783565883397,1.1601457254045793
DSC2,6.715264662106379,0.20000206602186751
ITIH5,4.628108659312726,0.0822938359514309
VILL,6.5467771879309495,0.47809168673836844
TYRP1,4.262395571297612,0.0
TRPA1,5.058338144513639,0.006764781878422359
P3H2,4.532273316212463,0.09963185001446037
COL6A1,8.664839061276462,2.8274328996296028
KL,2.8522785569545075,0.030547964162966623
MYBL2,7.548102885801832,0.1151664496349353
QPCT,6.156439091011471,0.1628545281905104
AQP9,4.993185229675756,0.04068205880300776
FOLR2,5.9784404825847535,0.21138606167942933
GABRP,8.933902470698525,0.029134804053022843
RIMS2,3.6412223111919713,0.0
RUFY4,2.294076649192365,0.0
TLCD1,5.648077105618082,0.11343380260404853
CDH4,3.446176813297846,0.0
CA3,3.6212665453300064,0.0
DEFA6,11.050580939561833,0.0
L3MBTL4,1.740409521458199,0.004753055399819502
PLAUR,6.4414237201741065,0.5564048900385465
KLF9,6.6681616831084485,1.0682580617472852
PRRX2,6.579130355458629,0.21275608340363805
GPR155,6.104590367301792,0.18167506141489684
MAGED4B,0.35817117496955436,0.0
LDLR,6.879488904686696,1.5618393292985306
CFTR,5.818865895582652,0.0
RCAN2,7.459302917941517,0.5412174481020371
MMP2,8.478457389315496,1.3300420350546989
NEXN,7.308258018490391,0.4258889340243042
FBN3,2.967758847917618,0.0
KLK1,7.921280408103455,0.008056554871058457
COBL,3.965119337571667,0.015354834293464039
SMIM32,5.582649329599455,0.0
EPHA7,5.377137634481731,0.0
TSPAN1,8.983773730579648,0.11583229865256488
CREB3L3,8.128792932647766,0.0
TP73,3.0665370023957914,0.0025945167084523227
SERPIND1,7.360934850029606,0.0
RELN,6.488224165536778,0.0
DMKN,5.790266380547048,0.0033143885066770126
NEUROD2,2.786303611457549,0.0
TFF1,15.37020568118002,0.0
SIRPG,4.301177898145836,0.05838577100035304
TMEM52,5.44338784381584,0.08814159686901755
PCDH1,6.728366804351709,0.7951019581228245
UNC5A,5.7070001393712,0.0
IL12RB2,3.1561538816697117,0.03393391144193175
DLGAP3,3.143524032521613,0.03534238079219708
FCN1,3.9390949046363044,0.005902956858236406
PHGR1,11.789930942707961,0.0
IQGAP3,5.479275838765588,0.1147667926655143
ERG,3.3303719562192473,0.17197537669009888
MUC12,6.931393496314888,0.0
SGCD,4.448061777322341,0.05921681655379863
DES,12.687360766471054,0.020911065581689963
SLC1A7,3.4696906523522992,0.0
APOA2,13.176665180692526,0.0
IL36A,8.612192870402069,0.0
PLAC8,7.295997543874163,0.06983962506863442
MME,5.976026753692095,0.018349309878891815
PIP,5.881025835783921,0.0
INHBA,6.498493424178739,0.11742908358689448
TRIM67,1.6986629998858844,0.0
NAA11,3.575747978172436,0.0
DCDC2,4.5025279212001506,0.0
RAP1GAP,7.024875920977931,0.03421571533791298
MYEF2,2.7694543960562727,0.004753055399819502
SMPDL3B,5.004842924463586,0.038857550020362105
CBX2,4.790850216472112,0.06502076994841134
ETV7,5.402418627850135,0.24025326158450488
EMILIN1,7.497559676590335,1.3848234587297545
SERP2,3.0592168165537985,0.024745190197137792
SLC28A2,6.7819445422339735,0.0
RLN1,1.8054988349789176,0.0
HK2,6.755468470673299,0.43584191580922754
SYT11,5.151457020206699,0.23069489712191565
B3GAT1,3.7836557053031328,0.0
TMEM139,3.668232611022057,0.017209290032223098
JAM2,4.178634976080258,0.1804025068286491
HORMAD1,3.9697307123549233,0.0
AMTN,3.8815667398100873,0.0
CTF1,5.399864924803473,0.15211850443194314
CCL18,8.992648918652746,0.1272370619248145
HLA-B,10.601521869547353,5.091010052572757
TMEM26,1.471655707397641,0.01492654423810282
SBSPON,5.752745915783286,0.07135080412884308
SLC28A3,5.011325668472458,0.01692414425782141
CYP2B6,6.504056232839274,0.0
OSM,5.560234995151776,0.04292444517384094
GGT5,5.294506799050828,0.42373950716531633
PRLR,4.305970520984387,0.010636636108736996
GRIA2,1.335540422905292,0.0
RHAG,2.2486562700044033,0.0
FA2H,7.3362976719030355,0.25652762689220926
SELE,4.445422137559141,0.039419183133397186
ACSM1,2.439889047619779,0.0
GSDMA,5.156145789802042,0.020342179517185827
UCHL1,7.483309536228133,0.029558897449116415
PLEKHA4,5.915461145743733,0.3015876466031867
ESM1,5.225217078983401,0.01934608880481197
SLC1A3,4.077029313819,0.06708796480114695
PPP2R2B,1.735955354012264,0.004609253252589672
PPL,9.278576762890602,0.1774713644449509
IL4I1,4.744080345453825,0.10326262660608464
FSTL1,7.485793894832501,1.8905634265982916
VWA2,6.051208940914765,0.012211083950874365
ITM2C,8.370564489183906,1.8751902851597952
SCNN1B,6.552424721546294,0.0
SCGB3A1,11.064704238485925,0.0
LGALS3BP,10.157177389783842,4.5025342858954955
OR51E1,4.505503534423708,0.0
CEACAM6,11.02781976394437,0.038295698181544525
WFS1,7.36062062362622,1.3437489118354313
ZNF521,3.2783565280107236,0.13789693238961925
SHISA6,3.2667715515776496,0.0
JAKMIP2,2.0992278657748615,0.005040616700530137
MYO1A,7.28909762485898,0.0
LGALS9,6.94322394916897,1.0125686735030557
ADAMTS8,5.266936423302785,0.0
EPHX2,5.360711914327474,0.19156265070075562
PRELP,7.046051173708384,0.020768865094571848
CLDN9,5.885020313858842,0.0
PDE10A,3.37684601401632,0.028144767713378677
A2M,9.157050280700801,3.12821090236557
CYBA,8.712372233433483,1.865602138912267
IRF4,4.958791646541924,0.030830430153274503
HOXD3,2.64929354696714,0.0
ADAM33,4.109920477200909,0.006621180122379961
TNNC2,5.120853710560169,0.0
TAGLN3,3.1824698383991605,0.0
ACKR1,6.493147734815581,0.01006368334469748
OLFM1,4.940843295689463,0.032241931137493844
CTSV,9.567361387636351,0.0
LRRN1,5.171394999723229,0.0
NEURL3,5.714347189733935,0.0
SERPINE2,5.999361917200089,0.1585955515008968
LPAR3,3.0744711839380083,0.0
MALRD1,4.7080271729864975,0.0
FCGBP,9.535200517860536,0.029700234215419882
FAM83F,3.1329387048203197,0.013497991748977312
MCF2,0.5970305240302465,0.0
LIPF,15.266666209845758,0.0
IL1R2,7.373926562684365,0.1505596765753814
PTP4A3,8.379957928111603,1.044184257544004
GKN2,13.16347152928484,0.0
ALPG,9.462008338510348,0.0
TACSTD2,9.953338000608028,0.3525325566728963
CSAG1,6.64520303806263,0.0
CYP3A5,6.494380406672849,0.3264222961010625
GRIP1,2.6725611186447775,0.04194382997016725
EDN1,6.674689444308635,0.38438142271223613
AHSG,8.25809204543593,0.0
WWC1,4.992691400396879,0.19773960600635554
DKK4,7.673874381097648,0.0
SNCG,5.959985708900101,0.16414264884830632
GSTM1,5.995674453683695,0.0
ITPKB,6.742856427938543,1.0972736789614022
TIMP2,7.4793332421996706,2.696683826256757
HLA-DOA,6.368059396869027,0.25302109571151316
SECTM1,7.366061631245682,0.7238643236267277
SDR42E1,2.968459444876521,0.016496319896195974
FAM222A,4.67576513115674,0.0709388213434375
PAGE1,7.599738815897925,0.0
SHANK1,3.016781550233402,0.004609253252589672
TMOD1,4.5739319118024895,0.03139519627553432
SOX15,6.0614802851745715,0.135140816394815
LRATD1,6.289360495936851,0.1637563333979089
SYT13,8.252196125476662,0.032241931137493844
PCDHGB5,2.883972650220079,0.0184917490398792
MCCD1,1.3530974112437113,0.0
RGMA,5.455978135819787,0.04152336218435042
SERPINA7,4.097239962861869,0.0
PRSS3,7.699030321456759,0.03759307554023308
FASN,8.420501771307679,1.4971780228508715
TSPAN2,6.222700249310232,0.2037649660186562
PRLHR,5.357080412584263,0.0
BGN,10.45088100605372,2.5386374851706432
UPK1B,6.790663883800544,0.0
ST6GAL2,2.3710848559458295,0.0
CST4,7.950211183702988,0.0
MUC13,10.104692047447825,0.276913483245923
TCL1B,0.4451969823817089,0.0
ABCB5,1.174406418529749,0.0
CLIC5,5.854970583522173,0.05158092063064492
SHC3,2.3177382009819385,0.00791308164326493
PRRT1B,5.618899347904063,0.0
TTC36,2.5425799887026486,0.0
NPY1R,5.964696659810737,0.0
OLAH,3.1497146077008096,0.0
CNGA3,1.797220544923891,0.0
RFX6,4.894521919875919,0.0
IFIT3,6.951235749940719,0.8987887971115541
TNFSF10,7.2938376216195016,1.3651885976077704
CXCL17,10.427791672365213,0.0
CD8B,3.1994053724822953,0.006046630118414779
HS3ST2,3.8921092599745153,0.013640910669386311
SGPP2,7.196312943836645,0.5070080777531
FSCN1,8.115568076602216,1.6207271543221309
S100A8,13.223657108190158,0.23204671335010993
CD1A,2.811224394912364,0.0
CAPN5,7.262618256039051,0.9240998856407416
DLX1,6.452012203423907,0.0
KLK4,6.143581172353329,0.0
ACER2,6.162566556465535,0.16053300876090848
SERPINA9,9.160825419489788,0.0
TMEM82,5.883305558841362,0.0
ALDH1A2,4.519057486330727,0.006764781878422359
CYP4Z1,1.561399460895035,0.0
COL4A5,4.22643146070741,0.02573756141360827
CSF3,6.520521253612449,0.0
ECM1,9.658628696962097,0.7220287779028437
FOXE1,3.6004957516855405,0.0
TMEM72,3.222943631627528,0.0
AMH,3.953302493409002,0.0
CYTL1,4.738330098869125,0.0
ACSM2A,1.7120674658605568,0.0
HSPB8,7.286635380902403,0.24232811627952336
CYP39A1,4.544473021638703,0.0
WNT11,6.830900508002017,0.0
HBG1,0.10447085776291738,0.0
GSTO2,4.284343854384507,0.1033969244922313
LAMA1,6.66923232356616,0.00417776078910997
INMT,4.655838369888878,0.09477655689559732
ADAM28,6.618229844320333,0.14925936549962288
TRH,1.5836634905420528,0.0
PTK2,4.9444789858493765,1.1342866646890468
SOD3,8.299449363369476,1.4730075679161738
C9,1.3008265925334936,0.0
CHRNA3,4.341067764603205,0.005902956858236406
PDLIM4,5.673440528863659,0.32757240381574204
LARGE2,8.110583531553603,0.030547964162966623
DUOXA2,7.385668303050627,0.0
DMPK,5.823214363597974,0.6862539873547531
RNASE7,7.769138967091392,0.0
SLCO4C1,2.7015046997649126,0.0
HCN1,0.4483723946120536,0.0
GABRQ,2.940937235214353,0.0
ZFY,3.6644600847429363,0.0
KIF20A,5.34889808130787,0.018064389360361564
PRODH2,4.04209271626317,0.0
CES2,8.545578461436323,1.9468805483580085
CHN2,1.832849516893454,0.0
CPE,7.855540653362857,0.45554422477574164
HLA-DMA,8.838798012432218,1.6808194246359869
CHAD,3.9684225798331205,0.0
ADAMTS1,6.255421420507944,0.4951834779083347
TG,1.9559450995140997,0.0
B3GALT2,5.0529940040797054,0.022048165180173156
TFAP2B,2.199499603660362,0.0
ELOVL4,4.2746940321833575,0.050188223311478174
TPBG,5.7870980816110045,0.4283568224651829
TRIP6,6.386464368394169,0.565987040750771
FBXL16,4.926094329581611,0.11636475669178462
SERPINB11,6.906805233626616,0.0
CHST13,7.116347080574725,0.010779838753242763
BHLHE22,2.0069442639752797,0.006764781878422359
NFE2L3,6.32074279480454,0.6265793107820099
OPALIN,0.8109777171241441,0.0
TRIM50,4.47413747897383,0.0
GRB14,4.555331494970757,0.0
FGL1,7.3825678306174405,0.0
ADAMTS15,3.505179566683373,0.0174943794592725
ACAN,3.871725389970714,0.004753055399819502
EGR2,7.332135933083916,0.08433644572332372
IRX3,5.983504414976403,0.012640180778770332
ISG15,9.221885054148576,2.3127813279033616
SHOX2,2.3958031564023856,0.0
MANEAL,5.018687579926495,0.25362627842137686
GRIA4,1.0722430301048822,0.0
DSCAML1,3.381020285121989,0.0
JAKMIP3,1.3225627410934249,0.001874285531350833
CCL17,4.079079385568172,0.0
THY1,6.766834972622103,0.38294386956899057
BAIAP2L1,8.373457248647707,0.6451482657677191
SLC7A5,8.603151549732216,0.7329203821082574
TRIM36,3.740409521458199,0.02190607673362222
SLCO5A1,2.3303002406447213,0.01635368357783481
ANKRD40CL,4.557906302701184,0.0
GRHL3,6.3863764174285835,0.02672925048748902
CLEC11A,6.035988935768685,0.6214306677904478
SLC17A9,7.302542969382513,0.10540989404008172
GLB1L2,4.021239850535257,0.012783184698289592
KRT6C,10.663714639699593,0.0
ATAD3C,3.1706621905309325,0.1046050432293108
MYH10,5.240054773545504,0.4659222393039373
NOVA1,2.4459120597477946,0.005615567406909803
PHEX,1.0216929178215317,0.0
EMB,5.405155081432337,0.3978029618624898
ANO7,5.138355773588708,0.034356596646641584
SEMA7A,5.823466601051228,0.3832757397635044
ENTPD2,7.214475525724143,0.0272956240509075
ITGA9,4.936162065591768,0.20751807698254554
GREM1,7.57574646573513,0.022900402110078828
C1orf127,2.9403547115332933,0.0
RAET1E,2.9705960072211473,0.0
CALY,4.177774312626376,0.0
SLC27A6,2.358480660523855,0.0
KCNJ3,4.389814581618366,0.0
ETHE1,8.238282917216482,2.1401242239090705
GABRA1,0.5422085143228406,0.0
DAO,1.6916681551402668,0.0
RHOD,8.807333667911603,0.12921706366415378
MYOC,6.547340314908048,0.0
PRSS21,6.159883443259405,0.0
MACROD2,5.561842383471365,0.023184369248263375
FOSL1,8.873484101375942,0.5309696487838479
KCNF1,6.526197170750388,0.0
CYP2J2,4.972890206996194,0.016211033155917154
DPPA3,5.164585174832278,0.0
BTBD16,5.2913272802302815,0.0
UGT3A1,2.6718141887596545,0.0
TMEFF2,1.034427032142366,0.0
SNCAIP,4.5647866507469415,0.04110277181912811
SFRP1,6.259916470837786,0.02502879449152244
SV2A,3.6349649294359976,0.11196608960349227
PLEK,7.379524795352902,0.6021717907533792
CA10,2.974052006168521,0.0
HABP2,6.274682851808759,0.0
RNF222,3.907477172329296,0.0
KLK6,9.364263156415396,0.0
NXF3,4.347155379218447,0.0
LHX2,1.5575326276506614,0.0
LRCH2,2.546980864703657,0.038857550020362105
TXNIP,9.614491031042341,3.9505523978334676
LYPD2,11.666623951207153,0.0
PALM,5.105778633988642,0.16079113991938748
TTLL6,4.633948441794856,0.0
SPON1,7.078085678125797,0.21809917437014498
ENC1,6.648324503015173,0.7309224899901625
UBXN10,4.08390263305907,0.017779412561234692
C11orf87,0.5850586771847023,0.0
COCH,4.1459219590587555,0.0
SLC5A10,0.6379347755351448,0.0
HS3ST1,5.125667631070047,0.3770682063840611
HAS3,7.564351491265145,0.08379203249388646
BBOX1,3.883405764412169,0.0
PTGER1,5.0065359098162485,0.0
FOXP2,3.5555585079423033,0.0
TAF7L,3.0523637224614006,0.0
CCL20,9.870742760960306,0.21163525332714944
ARHGAP23,6.374947304505293,0.6990185186261972
CILP2,4.99136311254542,0.01135250722990522
GSTA2,7.329249198601075,0.0
PKHD1L1,1.5114680392758655,0.0
BAG2,5.16135160949563,0.24208417055001266
MAGEB2,6.022323421728865,0.0
SH3RF2,4.462111229823067,0.03322916078511099
CDH12,5.166892156253255,0.0
TTYH3,7.641337933064725,1.1745981685299278
PKP3,7.539340300035885,0.13842131042024963
MN1,5.3314615942646615,0.10675031506086766
KLK11,7.030920895847634,0.0
MELK,5.515210973539791,0.06101577468162803
CRIP1,2.827737743733843,0.0184917490398792
MYBL1,3.0393840874685925,0.05588975819628299
MAEL,5.312788587239422,0.0
CDT1,5.662940334833037,0.28154989336664177
CCL13,5.1655622740900276,0.0
HTRA3,7.373080033944558,0.28782686728508117
FERMT2,6.315698451984236,0.5643293868429373
WFDC1,4.61685168605849,0.07203718077288007
RPS4Y1,7.902569872707744,0.0
IGF2BP2,6.237077996532113,0.27297869537357455
CCL11,8.13459368367417,0.021053252054075176
EPHA1,5.763377047113674,0.09868904409132834
POTEG,1.1462641948665255,0.0
C3,9.425808598043604,1.1511444344193213
TSC22D3,6.980470930920323,1.2597846846829783
RAB23,5.721216787490917,0.372617844126292
SEMA3A,6.12821090236557,0.12565110166152013
CCDC106,4.671638717320261,0.35128909759887456
MCM2,5.37161113322449,0.9408808722334344
ADH6,5.231397846025426,0.0093471722592526
HSPA6,7.794053847447288,0.21013945740166845
ABCC8,2.8986533809242347,0.0
NRXN3,4.8389870525626595,0.008773707066016134
LY6G6D,2.720760012944547,0.0
APCS,2.5593449665418864,0.0
SUSD5,4.971686092076551,0.004753055399819502
ZG16B,7.4228334379020176,0.07052672087668242
IRX4,3.483106344967175,0.0
UPK3B,7.740947118037682,0.0
KRT17,10.326057304697379,0.015212085068503287
PPP1R3C,5.483825448930435,0.03618680284784627
DMRT1,1.2735755656153798,0.0
DBNDD1,5.9808113457180125,0.20226098356200264
ARL14,7.203525178055851,0.0
SLC9A2,5.896552803021491,0.009777121611529913
STK32B,3.186025074517679,0.04096254777849784
NDRG4,3.561570536766359,0.07765318565016138
SMIM24,10.04888747616958,0.15833702716710066
TUBAL3,4.873990326030435,0.0
FCN2,1.107888694552972,0.0
MMP8,4.8346960486198585,0.0
WASF3,5.024678712375327,0.030406710426045754
FTCD,3.038664438130105,0.0
STRN,3.99770790178788,1.1205510105825267
PPP1R14C,5.140083312058546,0.0
PNCK,4.481938246551986,0.0
C1orf210,5.575036957829667,0.06736336711961022
PCDHGA11,1.0499095224430584,0.0
KIRREL3,0.7801420898384704,0.0
PLA2G12B,4.707657304260161,0.0
PLEKHG6,6.092968509324141,0.07751646970209519
WSCD2,4.002513508648537,0.0
AMN,6.245807472735587,0.044464066513246026
SLC13A1,3.103799743157668,0.0
MYO3B,4.34881312027132,0.002738519806928803
STAR,3.398117747119052,0.024177814301165255
STRA6,7.19110068061955,0.0
CXADR,6.949129847689519,0.2505978230482337
FABP2,8.604024607355566,0.0
NPY,5.253815345968399,0.0
UBE2C,7.877036223315512,0.27214266196417575
